,freq,term,label
1075,7,division_multiplexing,o
1076,4,dna_damage,o
1077,3,dns_service,network_security
1078,3,donor,o
1079,5,doppler,o
1080,5,drift,o
1081,6,drives,o
1082,5,drop,o
1083,3,dual-energy,o
1084,11,durability,o
1085,5,dynamic_power,o
1086,7,dynamical_system,o
1087,4,e._coli,o
1088,247,e.g.,o
1089,115,easy,o
1090,4,easy_integration,o
1091,13,eavesdropper,o
1092,3,ecc_implementation,cryptography
1093,6,ecc_processor,cryptography
1094,5,ecdlp,cryptography
1095,3,ecdsa,cryptography
1096,8,edfs,o
1097,20,edge_detection,computer_graphics
1098,5,edge_detector,computer_graphics
1099,3,effciency,o
1100,7,effective_algorithm,o
1101,5,effective_system,o
1102,10,effective_tool,o
1103,17,effective_way,o
1104,5,efficiency_analysis,o
1105,6,efficiency_video_coding,computer_graphics
1106,4,efficient_computation,algorithm_design
1107,4,efficient_computing,distributed_computing
1108,3,efficient_heuristic_algorithm,algorithm_design
1109,16,efficient_implementation,o
1110,18,efficient_method,o
1111,6,efficient_scheme,o
1112,8,efficient_way,o
1113,3,elaboration,o
1114,5,election,o
1115,5,electroencephalogram,computer_graphics
1116,3,electron,o
1117,12,electron_microscopy,o
1118,4,electron_microscopy_images,computer_graphics
1119,5,electronic_structure,o
1120,4,electronic_textbook,o
1121,10,electronic_voting,cryptography
1122,22,eliminates,o
1123,31,elliptic_curve,cryptography
1124,45,elliptic_curve_cryptography,cryptography
1125,3,elliptic_curve_cryptosystem,cryptography
1126,8,elsevier_gmbh.,o
1127,18,elsevier_inc.,o
1128,4,embedded_security,software_engineering
1129,69,embedding,o
1130,4,embedding_process,o
1131,4,emerging_technique,o
1132,12,emission,o
1133,9,emotional,o
1134,7,emotional_state,o
1135,5,empirical_results,o
1136,3,empowers,cryptography
1137,4,emulation,o
1138,5,encoder,computer_programming
1139,44,encoding,o
1140,4,encoding_scheme,cryptography
1141,7,encrypted_data,cryptography
1142,3,encrypted_database,cryptography
1143,5,encrypted_domain,cryptography
1144,3,encrypted_form,cryptography
1145,5,encrypted_image,cryptography
1146,148,encryption,cryptography
1147,30,encryption_algorithm,cryptography
1148,6,encryption_key,cryptography
1149,3,endmember_extraction,cryptography
1150,4,energy_cost,cryptography
1151,7,energy_detection,o
1152,5,energy_distribution,o
1153,8,energy_function,o
1154,6,energy_level,o
1155,32,enhancement,o
1156,3,enormous_growth,o
1157,3,enrichment,o
1158,11,entangled_state,cryptography
1159,6,entanglement,o
1160,7,entanglement_concentration,o
1161,4,entanglement_evolution,o
1162,3,entire_image,o
1163,4,entire_network,network_security
1164,4,entropy_analysis,o
1165,3,environmental_data,o
1166,6,enzymes,o
1167,4,epistemic_uncertainty,o
1168,4,equal_error_rate,machine_learning
1169,7,equality,o
1170,76,equation,o
1171,3,equivalent_key,o
1172,8,error,o
1173,11,error_correction,o
1174,9,error_detection,o
1175,4,eruption,o
1176,5,escherichia_coli,o
1177,7,essay,o
1178,3,essential_step,o
1179,9,estimation_algorithm,algorithm_design
1180,139,et_al.,o
1181,15,evaluation_result,o
1182,5,evidence,o
1183,7,evolution,o
1184,3,exabytes,o
1185,18,exact,o
1186,9,excellent_performance,o
1187,3,excellent_platform,o
1188,40,exchange,o
1189,3,exchange_data,network_security
1190,5,execution_performance,o
1191,4,execution_plan,data_structures
1192,8,exhaustive_search,algorithm_design
1193,4,existing_code,o
1194,9,existing_literature,o
1195,3,existing_protocol,o
1196,4,existing_result,o
1197,16,existing_scheme,o
1198,3,existing_techniques,o
1199,5,experimental_approach,o
1200,5,experimental_technique,o
1201,3,expert_judgment,o
1202,4,explicit_construction,o
1203,19,explosion,o
1204,7,explosive_growth,o
1205,9,exponent,o
1206,17,exponential,o
1207,7,exponential_growth,o
1208,21,expression,o
1209,8,expressiveness,data_structures
1210,6,extended_version,o
1211,6,extension_field,cryptography
1212,4,extensive_experimental_study,o
1213,3,extensive_survey,o
1214,4,extra_level,o
1215,5,extractor,o
1216,125,fact,o
1217,5,failing,o
1218,6,failure_detector,software_engineering
1219,5,false_negative_rate,o
1220,4,farash,o
1221,143,fast,o
1222,3,fast_convergence_speed,algorithm_design
1223,5,fault-tolerance,software_engineering
1224,3,fault_attack,cryptography
1225,7,fault_diagnosis,o
1226,3,faulty_set,o
1227,3,fdtd,o
1228,12,feasible_solution,o
1229,4,feeling,o
1230,7,fiber,o
1231,8,fibre,o
1232,14,fidelity,o
1233,7,field,o
1234,12,field_programmable,o
1235,7,field_test,o
1236,9,figure,o
1237,27,filling,o
1238,4,film_formation,o
1239,8,filter_bank,computer_graphics
1240,3,filterbank,o
1241,4,final_system,o
1242,10,fingerprint,cryptography
1243,8,finish,o
1244,70,finite,o
1245,18,finite_element_method,distributed_computing
1246,4,finite_element_model,o
1247,4,finite_set,o
1248,7,fire_detection,o
1249,6,firm,o
1250,5,fixed_number,o
1251,6,fixed_point,o
1252,3,fixed_structure,o
1253,7,flaws,o
1254,7,flow_control,o
1255,4,flow_regime,o
1256,3,flow_structure,o
1257,3,fluent,o
1258,8,folksonomies,o
1259,5,following_aspects,o
1260,3,following_paper,o
1261,4,following_result,o
1262,7,food_safety,o
1263,5,forgery,o
1264,4,forgery_attack,cryptography
1265,9,formal_definition,o
1266,3,formal_security_analysis,cryptography
1267,5,formal_security_verification,network_security
1268,29,formula,o
1269,4,forward_operator,o
1270,11,forwarding,o
1271,4,forwards,o
1272,46,fourier,o
1273,81,fpga,o
1274,6,fpga_implementation,o
1275,5,fptas,o
1276,4,fractional_differential_equation,o
1277,3,fractures,o
1278,5,fragmentation,o
1279,3,frame,o
1280,20,freedom,o
1281,26,frequency_domain,o
1282,5,frequency_spectrum,computer_graphics
1283,8,frequent_itemsets,data_structures
1284,7,fringe,o
1285,6,fully,o
1286,3,functional_and_multivalued_dependencies,o
1287,4,functional_properties,o
1288,3,functional_specifications,software_engineering
1289,3,fundamental_importance,o
1290,5,fundamental_issue,o
1291,4,fundamental_principle,o
1292,6,fundamental_question,o
1293,5,fundamental_role,o
1294,7,fundamental_task,o
1295,8,fusion_scheme,o
1296,3,fuzzy_relation,o
1297,4,galerkin,o
1298,4,gallery,o
1299,6,galois,o
1300,10,galois_field,cryptography
1301,5,garment,o
1302,8,gas_flow,o
1303,10,gate,o
1304,3,gate_equivalents,o
1305,4,gate_set,o
1306,4,gateway_node,distributed_computing
1307,4,gatherable_configuration,o
1308,5,gauss,o
1309,4,gaussian_noise,computer_graphics
1310,11,gbps,o
1311,4,generalized,o
1312,8,generation_process,o
1313,3,generation_sequencing,cryptography
1314,3,generative_probabilistic_model,machine_learning
1315,5,generic_framework,computer_programming
1316,6,genetic_variants,o
1317,4,genomic_sequences,o
1318,5,genus,cryptography
1319,6,geometric_algebra,o
1320,4,geometric_distortion,computer_graphics
1321,4,geometric_parameters,computer_graphics
1322,4,geometrical_feature,computer_graphics
1323,4,germany,o
1324,3,glial_cells,o
1325,3,global_convergence,machine_learning
1326,4,global_memory,o
1327,4,global_optimal_solution,o
1328,13,global_optimization,algorithm_design
1329,9,global_positioning_system,o
1330,3,gold_nanoparticles,o
1331,7,governing_equations,o
1332,4,gpu_code,computer_programming
1333,3,gradient_information,machine_learning
1334,23,grain,o
1335,7,granular,o
1336,8,graph_structure,o
1337,3,gravity,o
1338,5,gray_level,o
1339,4,grid_environment,o
1340,5,group_signature_scheme,cryptography
1341,100,guarantee,o
1342,4,guis,o
1343,4,guo_et_al.,o
1344,4,haar,o
1345,6,hacking,operating_systems
1346,3,halftone,o
1347,6,halftoning,computer_graphics
1348,10,hamiltonian,o
1349,5,hamming,o
1350,8,handover,o
1351,7,handover_process,o
1352,5,hard_disk,operating_systems
1353,6,hard_problem,o
1354,10,hardness,o
1355,31,hardware_architecture,o
1356,6,hardware_description_language,computer_programming
1357,10,hardware_resource,operating_systems
1358,5,harvest,o
1359,25,hash_function,cryptography
1360,5,hazards,o
1361,4,healthcare,o
1362,4,hearing,o
1363,6,heartbeat,o
1364,4,heavy_hitter,o
1365,5,heavy_traffic,network_security
1366,17,height,o
1367,3,heliostat_field,o
1368,3,heterogeneous_arrays,computer_programming
1369,4,heterogeneous_databases,data_structures
1370,6,heuristics,machine_learning
1371,9,hidden_information,cryptography
1372,31,hiding,o
1373,8,hiding_methods,cryptography
1374,5,high-level_features,machine_learning
1375,5,high-level_synthesis,o
1376,3,high-quality_solutions,o
1377,3,high-resolution_imaging,computer_graphics
1378,11,high-speed,o
1379,9,hilbert,o
1380,7,hill,o
1381,4,histogram_modification,computer_graphics
1382,5,homotopy,o
1383,7,horn,o
1384,4,host_image,o
1385,13,hosting,o
1386,3,hough,o
1387,5,hubs,o
1388,6,huge_data,o
1389,7,human_face,computer_graphics
1390,4,human_skeleton,o
1391,3,hybrid_intrusion_detection_system,network_security
1392,3,hybrid_projection,o
1393,7,hydrodynamics,o
1394,3,hydrogen,o
1395,6,hydrological_model,o
1396,6,hyperbolic,o
1397,5,hyperelliptic_curve,cryptography
1398,3,hypertension,o
1399,17,i._e.,o
1400,5,idea,o
1401,19,ideal,o
1402,4,identification,o
1403,17,identity,o
1404,11,identity-based_cryptography,cryptography
1405,8,identity-based_encryption,cryptography
1406,6,identity_authentication,cryptography
1407,3,iec_model,o
1408,6,ignition,o
1409,7,illusion,o
1410,4,illustrative_examples,o
1411,4,image_colour_analysis,computer_graphics
1412,14,image_denoising,computer_graphics
1413,12,image_encryption,cryptography
1414,8,image_encryption_scheme,cryptography
1415,9,image_enhancement,computer_graphics
1416,7,image_formation,computer_graphics
1417,6,image_pixel,computer_graphics
1418,20,image_processing_algorithm,computer_graphics
1419,3,image_processing_pipeline,computer_graphics
1420,3,image_resolution,computer_graphics
1421,3,image_sharpness,computer_graphics
1422,4,image_size,o
1423,7,image_steganography,computer_graphics
1424,3,image_texture,computer_graphics
1425,5,imaging_condition,computer_graphics
1426,3,impairment,o
1427,10,imperceptibility,cryptography
1428,5,impersonation_attack,cryptography
1429,5,implementation_complexity,algorithm_design
1430,6,implementation_details,o
1431,4,implementation_results,o
1432,3,implicit,o
1433,3,implicit_certificates,cryptography
1434,5,improved_authentication_scheme,cryptography
1435,7,improved_protocol,o
1436,3,improved_scheme,o
1437,6,improved_version,o
1438,8,in-depth_analysis,o
1439,6,inability,o
1440,8,inaccuracy,o
1441,4,incentive,o
1442,4,incoming_packet,network_security
1443,3,increased_attention,o
1444,4,increased_throughput,o
1445,8,increasing_attention,o
1446,4,increasing_availability,o
1447,26,increasing_number,o
1448,5,increasing_use,o
1449,3,independent_interest,o
1450,6,industrial,o
1451,6,industrial_applications,o
1452,5,industrial_processes,o
1453,8,inequality,o
1454,4,inference,o
1455,6,infinite,o
1456,3,infinite_number,o
1457,3,infinity,o
1458,3,information-theoretic_security,cryptography
1459,27,information_security,network_security
1460,7,initial_condition,o
1461,8,initial_value,o
1462,5,initiation,o
1463,14,injection_attack,network_security
1464,8,injury,o
1465,4,innovative_technique,o
1466,4,input_file,o
1467,5,input_graph,o
1468,7,insider,o
1469,4,insider_threat,data_structures
1470,4,instability,o
1471,3,integer_factorization_problem,o
1472,10,integral_equations,o
1473,10,integration_methods,o
1474,5,integrator,o
1475,4,integrity,o
1476,10,integrity_constraint,data_structures
1477,31,intensity,o
1478,3,interactive_segmentation_method,computer_graphics
1479,3,interconnects,o
1480,29,interference,o
1481,4,intermediate_results,o
1482,10,internal_structure,o
1483,4,internet_security_protocols,network_security
1484,4,intractability,o
1485,136,introduces,o
1486,7,introduction,o
1487,25,inverse,o
1488,21,inversion,o
1489,3,investigations,o
1490,7,iot.,o
1491,4,iterate,o
1492,18,iterative_algorithm,o
1493,4,iterative_procedure,o
1494,5,jacobian,o
1495,9,jamming,cryptography
1496,8,january,o
1497,159,john_wiley,o
1498,3,joint_optimization_problem,o
1499,4,jpeg,computer_graphics
1500,3,juvenile,o
1501,6,k-svd,machine_learning
1502,4,k-svd_algorithm,algorithm_design
1503,21,key_agreement,cryptography
1504,4,key_bit,cryptography
1505,4,key_data,o
1506,16,key_distribution,cryptography
1507,3,key_element,o
1508,3,key_escrow_problem,cryptography
1509,8,key_establishment,cryptography
1510,26,key_exchange,cryptography
1511,6,key_exposure,cryptography
1512,11,key_generation,cryptography
1513,3,key_length,cryptography
1514,16,key_management,cryptography
1515,4,key_observation,o
1516,4,key_predistribution,cryptography
1517,11,key_problem,o
1518,5,key_property,o
1519,9,key_rate,o
1520,3,key_recovery_attack,cryptography
1521,8,key_size,o
1522,10,key_space,cryptography
1523,5,key_word,o
1524,3,kilobytes,o
1525,4,kinetic_energy,o
1526,9,krylov_subspace,o
1527,4,kuhn,o
1528,5,labelling,o
1529,12,lambda,o
1530,7,landsat,o
1531,4,landscape_analysis,o
1532,4,laplace-beltrami,o
1533,5,laplacian,o
1534,4,larger_scale,o
1535,4,latin_square,o
1536,26,lattice,o
1537,6,lattice_boltzmann_method,computer_graphics
1538,3,layer,o
1539,6,leader,o
1540,9,leader_election,distributed_computing
1541,5,leaf_image,computer_graphics
1542,3,leaked_information,data_structures
1543,8,leave,o
1544,3,legendre,o
1545,7,legitimate_user,o
1546,6,lemma,o
1547,8,length,o
1548,4,li_et_al.,o
1549,73,light,o
1550,5,light_transport,o
1551,43,lightweight,o
1552,3,lightweight_cryptography,cryptography
1553,5,limited_computational,o
1554,22,limited_number,o
1555,3,limited_power,o
1556,9,linear,o
1557,8,linear_code,cryptography
1558,9,linear_combination,o
1559,3,linear_cryptanalysis,cryptography
1560,3,linear_number,o
1561,5,linear_optics,o
1562,8,linear_program,o
1563,8,linearity,o
1564,3,linearizability,o
1565,6,linearization,o
1566,4,liquid_simulation,o
1567,4,liquid_surface,o
1568,3,lobe,o
1569,9,local_binary_pattern,computer_graphics
1570,8,local_minima,o
1571,3,local_motion,o
1572,3,local_search_procedure,o
1573,4,local_variance,o
1574,4,locality,o
